oby9aziqxu	[participio] bid	bidden	reference		reformat to bracket-tag convention + real example sentence (was: prose scaffolding + self-referential example)	Ha hecho todo lo que le han ordenado.	He has done everything he was bidden to do.
r78nprh6tx	[pasado] become	became	supporting		reformat to bracket-tag convention + real example sentence (was: prose scaffolding + self-referential example)	Se hizo médico después de muchos años de estudio.	He became a doctor after many years of study.
3090ckncp7	[participio] become	become	supporting		reformat to bracket-tag convention + real example sentence (was: prose scaffolding + self-referential example)	Se ha convertido en un excelente médico.	He has become an excellent doctor.
39d040aumy	[participio] bear	borne	reference		reformat to bracket-tag convention + real example sentence (was: prose scaffolding + self-referential example)	Ha soportado mucho estrés este año.	He has borne a lot of stress this year.
dj9dpa1ajh	[pasado] beat	beat	reference		reformat to bracket-tag convention + real example sentence (was: prose scaffolding + self-referential example)	Nuestro equipo venció al otro equipo anoche.	Our team beat the other team last night.
4sk3bwdr8h	[pasado] bid	bid	reference		reformat to bracket-tag convention + real example sentence (was: prose scaffolding + self-referential example)	Ofreció cien dólares por la pintura en la subasta.	She bid a hundred dollars for the painting at the auction.
0oh5tfeycq	[participio] bid	bid	reference		reformat to bracket-tag convention + real example sentence (was: prose scaffolding + self-referential example)	Ha ofrecido el precio más alto en la subasta.	She has bid the highest price at the auction.
6ftt9jzrxo	[participio] break	broken	supporting		reformat to bracket-tag convention + real example sentence (was: prose scaffolding + self-referential example)	Se le ha roto el teléfono dos veces.	Her phone has broken twice.
45hq45uq4y	[pasado] bring	brought	supporting		reformat to bracket-tag convention + real example sentence (was: prose scaffolding + self-referential example)	Ella trajo el postre a la fiesta.	She brought dessert to the party.
yktvtrhk80	[participio] bring	brought	supporting		reformat to bracket-tag convention + real example sentence (was: prose scaffolding + self-referential example)	Ella ha traído comida a cada reunión.	She has brought food to every meeting.
gl1iyxy3yl	[pasado] catch	caught	supporting		reformat to bracket-tag convention + real example sentence (was: prose scaffolding + self-referential example)	Atrapó la pelota con una mano.	He caught the ball with one hand.
j6uswnegvw	[pasado] begin	began	supporting		reformat to bracket-tag convention + real example sentence (was: prose scaffolding + self-referential example)	La película empezó a las ocho.	The movie began at eight.
vlkscuc232	[participio] begin	begun	supporting		reformat to bracket-tag convention + real example sentence (was: prose scaffolding + self-referential example)	La reunión ya ha comenzado.	The meeting has already begun.
1w4k9d2e4d	[pasado] breed	bred	reference		reformat to bracket-tag convention + real example sentence (was: prose scaffolding + self-referential example)	Esa granja crió caballos durante generaciones.	That farm bred horses for generations.
om096ydns5	[participio] breed	bred	reference		reformat to bracket-tag convention + real example sentence (was: prose scaffolding + self-referential example)	Esa granja ha criado caballos por generaciones.	That farm has bred horses for generations.
4i10zqiqjp	[pasado] build	built	supporting		reformat to bracket-tag convention + real example sentence (was: prose scaffolding + self-referential example)	Construyeron la casa en seis meses.	They built the house in six months.
xkyb2vua4e	[participio] build	built	supporting		reformat to bracket-tag convention + real example sentence (was: prose scaffolding + self-referential example)	Han construido tres casas este año.	They have built three houses this year.
rugw6w9oay	[pasado] buy	bought	supporting		reformat to bracket-tag convention + real example sentence (was: prose scaffolding + self-referential example)	Compré una casa el año pasado.	I bought a house last year.
0j5tjt1o7j	[participio] buy	bought	supporting		reformat to bracket-tag convention + real example sentence (was: prose scaffolding + self-referential example)	He comprado una casa este año.	I have bought a house this year.
hub84vedvz	[pasado] cast	cast	reference		reformat to bracket-tag convention + real example sentence (was: prose scaffolding + self-referential example)	El pescador lanzó el anzuelo al río.	The fisherman cast his line into the river.
iwllkmo2pg	[participio] cast	cast	reference		reformat to bracket-tag convention + real example sentence (was: prose scaffolding + self-referential example)	Ha lanzado el anzuelo varias veces sin suerte.	He has cast his line several times with no luck.
8xe7hazr9w	[pasado] break	broke	supporting		reformat to bracket-tag convention + real example sentence (was: prose scaffolding + self-referential example)	Se me rompió el teléfono cuando se cayó.	My phone broke when it fell.
wu1iiygwy2	[participio] bear	born	reference		reformat to bracket-tag convention + real example sentence (was: prose scaffolding + self-referential example)	El bebé ha nacido esta mañana.	The baby has been born this morning.
3bzk962le1	[participio] beat	beaten	reference		reformat to bracket-tag convention + real example sentence (was: prose scaffolding + self-referential example)	Nuestro equipo ha vencido a tres equipos seguidos.	Our team has beaten three teams in a row.
spsm9r8vyb	[pasado] clothe	clothed	reference		reformat to bracket-tag convention + real example sentence (was: prose scaffolding + self-referential example)	Los vistió con ropa abrigada para el invierno.	She clothed them in warm clothes for winter.
zfuqam5zu5	[pasado] cost	cost	supporting		reformat to bracket-tag convention + real example sentence (was: prose scaffolding + self-referential example)	El viaje costó más de lo esperado.	The trip cost more than expected.
i8kazlyawi	[participio] cost	cost	supporting		reformat to bracket-tag convention + real example sentence (was: prose scaffolding + self-referential example)	El proyecto ha costado más de lo esperado.	The project has cost more than expected.
no7v9kkvhq	[pasado] cut	cut	supporting		reformat to bracket-tag convention + real example sentence (was: prose scaffolding + self-referential example)	Se cortó el dedo mientras cocinaba.	She cut her finger while cooking.
5rcenaxbna	[participio] cut	cut	supporting		reformat to bracket-tag convention + real example sentence (was: prose scaffolding + self-referential example)	Se ha cortado el dedo dos veces esta semana.	She has cut her finger twice this week.
mll3xsnqqe	[pasado] draw	drew	supporting		reformat to bracket-tag convention + real example sentence (was: prose scaffolding + self-referential example)	Ella dibujó un mapa del pueblo.	She drew a map of the town.
vbydhdzdnz	[pasado] drive	drove	supporting		reformat to bracket-tag convention + real example sentence (was: prose scaffolding + self-referential example)	Manejó tres horas para llegar a casa.	He drove for three hours to get home.
w5f9hb62bj	[pasado] choose	chose	supporting		reformat to bracket-tag convention + real example sentence (was: prose scaffolding + self-referential example)	Ella eligió el vestido azul.	She chose the blue dress.
4dqnbf4tkp	[participio] draw	drawn	supporting		reformat to bracket-tag convention + real example sentence (was: prose scaffolding + self-referential example)	Ella ha dibujado ese mapa varias veces.	She has drawn that map several times.
l6tfbrakge	[participio] eat	eaten	supporting		reformat to bracket-tag convention + real example sentence (was: prose scaffolding + self-referential example)	He comido en ese restaurante antes.	I have eaten at that restaurant before.
2gmqjxemef	[pasado] cling	clung	reference		reformat to bracket-tag convention + real example sentence (was: prose scaffolding + self-referential example)	El niño se aferró a su madre con miedo.	The child clung to his mother in fear.
xmwndx122c	[participio] cling	clung	reference		reformat to bracket-tag convention + real example sentence (was: prose scaffolding + self-referential example)	El niño se ha aferrado a esa manta desde bebé.	The child has clung to that blanket since he was a baby.
lbukbw3o1p	[pasado] come	came	supporting		reformat to bracket-tag convention + real example sentence (was: prose scaffolding + self-referential example)	Ella vino a la fiesta tarde.	She came to the party late.
xdkhmkos1t	[participio] come	come	supporting		reformat to bracket-tag convention + real example sentence (was: prose scaffolding + self-referential example)	Ella ha venido a esta cafetería muchas veces.	She has come to this café many times.
nds3rzq7f8	[pasado] eat	ate	supporting		reformat to bracket-tag convention + real example sentence (was: prose scaffolding + self-referential example)	Comí pasta para el almuerzo.	I ate pasta for lunch.
tmxr4tm85t	[pasado] fall	fell	supporting		reformat to bracket-tag convention + real example sentence (was: prose scaffolding + self-referential example)	Se cayó por las escaleras.	She fell down the stairs.
6v3xi2a089	[participio] fall	fallen	supporting		reformat to bracket-tag convention + real example sentence (was: prose scaffolding + self-referential example)	Se ha caído de esa bicicleta varias veces.	She has fallen off that bike several times.
2ovfvhr2o2	[pasado] clothe	clad	reference		reformat to bracket-tag convention + real example sentence (was: prose scaffolding + self-referential example)	Los vistió con ropa abrigada para el invierno.	She clad them in warm clothes for winter.
b1c9f96cqx	[participio] clothe	clad	reference		reformat to bracket-tag convention + real example sentence (was: prose scaffolding + self-referential example)	Los ha vestido con ropa nueva para el invierno.	She has clad them in new clothes for winter.
tewh0c95pd	[participio] catch	caught	supporting		reformat to bracket-tag convention + real example sentence (was: prose scaffolding + self-referential example)	Ha atrapado cada pelota que le lanzaron.	He has caught every ball thrown to him.
r2gyv054my	[pasado] drink	drank	supporting		reformat to bracket-tag convention + real example sentence (was: prose scaffolding + self-referential example)	Se bebió todo el café de un trago.	He drank the whole coffee in one gulp.
hx302e3tcv	[participio] drink	drunk	supporting		reformat to bracket-tag convention + real example sentence (was: prose scaffolding + self-referential example)	Se ha bebido tres tazas de café hoy.	He has drunk three cups of coffee today.
1yx8y3hhk6	[participio] choose	chosen	supporting		reformat to bracket-tag convention + real example sentence (was: prose scaffolding + self-referential example)	Ya ha elegido el vestido para la boda.	She has already chosen her dress for the wedding.
xpnywfr939	[participio] clothe	clothed	reference		reformat to bracket-tag convention + real example sentence (was: prose scaffolding + self-referential example)	Los ha vestido con ropa nueva para el invierno.	She has clothed them in new clothes for winter.
9nyqu8uehx	[pasado] do	did	supporting		reformat to bracket-tag convention + real example sentence (was: prose scaffolding + self-referential example)	Hizo la tarea antes de cenar.	He did his homework before dinner.
m2led45ghj	[participio] do	done	supporting		reformat to bracket-tag convention + real example sentence (was: prose scaffolding + self-referential example)	Ya ha hecho toda su tarea.	He has already done all his homework.
63bn9ar4z7	[participio] drive	driven	supporting		reformat to bracket-tag convention + real example sentence (was: prose scaffolding + self-referential example)	Ha manejado por todo el país.	He has driven all over the country.
5jivy1ob66	[participio] forget	forgotten	supporting		reformat to bracket-tag convention + real example sentence (was: prose scaffolding + self-referential example)	He olvidado su nombre por completo.	I have completely forgotten his name.
h8v7gva74y	[pasado] grind	ground	reference		reformat to bracket-tag convention + real example sentence (was: prose scaffolding + self-referential example)	Molió el café justo antes de prepararlo.	He ground the coffee right before brewing it.
iv59zmzpfc	[participio] grind	ground	reference		reformat to bracket-tag convention + real example sentence (was: prose scaffolding + self-referential example)	Ha molido el café todas las mañanas.	He has ground the coffee every morning.
62spkcg55w	[pasado] give	gave	supporting		reformat to bracket-tag convention + real example sentence (was: prose scaffolding + self-referential example)	Le dio un regalo por su cumpleaños.	He gave her a gift for her birthday.
8wyni4z4jb	[participio] grow	grown	supporting		reformat to bracket-tag convention + real example sentence (was: prose scaffolding + self-referential example)	El árbol ha crecido mucho desde el año pasado.	The tree has grown a lot since last year.
ahyyzzzoq4	[pasado] forget	forgot	supporting		reformat to bracket-tag convention + real example sentence (was: prose scaffolding + self-referential example)	Olvidé su cumpleaños por completo.	I completely forgot her birthday.
5ig0y87gzs	[participio] hang	hanged	reference		reformat to bracket-tag convention + real example sentence (was: prose scaffolding + self-referential example)	El prisionero ha sido ahorcado esta mañana.	The prisoner has been hanged this morning.
16srcng7up	[pasado] hide	hid	supporting		reformat to bracket-tag convention + real example sentence (was: prose scaffolding + self-referential example)	El niño se escondió detrás del sofá.	The boy hid behind the couch.
fu3jtwrv5c	[participio] hide	hidden	supporting		reformat to bracket-tag convention + real example sentence (was: prose scaffolding + self-referential example)	El niño se ha escondido ahí antes.	The boy has hidden there before.
eid3y3vjty	[participio] forbid	forbidden	reference		reformat to bracket-tag convention + real example sentence (was: prose scaffolding + self-referential example)	Sus padres siempre le han prohibido salir tarde.	Her parents have always forbidden her from staying out late.
7gvjhcp0jx	[pasado] fling	flung	reference		reformat to bracket-tag convention + real example sentence (was: prose scaffolding + self-referential example)	Lanzó la mochila al suelo con furia.	He flung his backpack on the floor in anger.
2t02z49kkg	[participio] fling	flung	reference		reformat to bracket-tag convention + real example sentence (was: prose scaffolding + self-referential example)	Ha lanzado su mochila al suelo otra vez.	He has flung his backpack on the floor again.
9dwskqsjd0	[pasado] hear	heard	supporting		reformat to bracket-tag convention + real example sentence (was: prose scaffolding + self-referential example)	Escuché un ruido extraño en la noche.	I heard a strange noise at night.
51u4l72zq4	[participio] hear	heard	supporting		reformat to bracket-tag convention + real example sentence (was: prose scaffolding + self-referential example)	He escuchado esa canción muchas veces.	I have heard that song many times.
1kn03k7sbs	[pasado] forbid	forbade	reference		reformat to bracket-tag convention + real example sentence (was: prose scaffolding + self-referential example)	Sus padres le prohibieron salir de noche.	Her parents forbade her from going out at night.
s72csld91t	[pasado] hang	hanged	reference		reformat to bracket-tag convention + real example sentence (was: prose scaffolding + self-referential example)	Lo condenaron y lo ahorcaron al amanecer.	He was sentenced and hanged at dawn.
h89xcjotmg	[pasado] hit	hit	supporting		reformat to bracket-tag convention + real example sentence (was: prose scaffolding + self-referential example)	La pelota golpeó la ventana.	The ball hit the window.
tyke6c3ns2	[participio] hit	hit	supporting		reformat to bracket-tag convention + real example sentence (was: prose scaffolding + self-referential example)	La pelota ha golpeado esa ventana dos veces.	The ball has hit that window twice.
ingp6lcqb4	[pasado] hurt	hurt	supporting		reformat to bracket-tag convention + real example sentence (was: prose scaffolding + self-referential example)	Se lastimó el tobillo jugando fútbol.	He hurt his ankle playing soccer.
62klhyoaxj	[pasado] grow	grew	supporting		reformat to bracket-tag convention + real example sentence (was: prose scaffolding + self-referential example)	El árbol creció mucho este año.	The tree grew a lot this year.
vnrv7qdebw	[pasado] fly	flew	supporting		reformat to bracket-tag convention + real example sentence (was: prose scaffolding + self-referential example)	El avión voló sobre las montañas.	The plane flew over the mountains.
x1nx1z1a1p	[pasado] feel	felt	supporting		reformat to bracket-tag convention + real example sentence (was: prose scaffolding + self-referential example)	Se sintió mejor después de descansar.	He felt better after resting.
20ehjgbq4l	[participio] feel	felt	supporting		reformat to bracket-tag convention + real example sentence (was: prose scaffolding + self-referential example)	Se ha sentido mejor desde que empezó a descansar.	He has felt better since he started resting.
iblqv731gx	[participio] give	given	supporting		reformat to bracket-tag convention + real example sentence (was: prose scaffolding + self-referential example)	Le ha dado varios regalos este año.	He has given her several gifts this year.
frxrx8cy18	[pasado] hold	held	supporting		reformat to bracket-tag convention + real example sentence (was: prose scaffolding + self-referential example)	Sostuvo la puerta abierta para ella.	He held the door open for her.
6uheo5toci	[participio] hold	held	supporting		reformat to bracket-tag convention + real example sentence (was: prose scaffolding + self-referential example)	Ha sostenido esa posición durante años.	He has held that position for years.
d0ezvwcw54	[pasado] fight	fought	supporting		reformat to bracket-tag convention + real example sentence (was: prose scaffolding + self-referential example)	Los hermanos pelearon por el control remoto.	The brothers fought over the remote control.
ec8kcymom7	[participio] fight	fought	supporting		reformat to bracket-tag convention + real example sentence (was: prose scaffolding + self-referential example)	Los hermanos han peleado por esto antes.	The brothers have fought about this before.
zmnamkbq3b	[pasado] find	found	supporting		reformat to bracket-tag convention + real example sentence (was: prose scaffolding + self-referential example)	Encontré las llaves debajo del sofá.	I found the keys under the couch.
nl08qe1e3q	[participio] find	found	supporting		reformat to bracket-tag convention + real example sentence (was: prose scaffolding + self-referential example)	He encontrado las llaves por fin.	I have finally found the keys.
dz3lxqyat3	[pasado] flee	fled	reference		reformat to bracket-tag convention + real example sentence (was: prose scaffolding + self-referential example)	La gente huyó de la ciudad durante la tormenta.	People fled the city during the storm.
l2z9k8jtx4	[participio] flee	fled	reference		reformat to bracket-tag convention + real example sentence (was: prose scaffolding + self-referential example)	Miles de personas han huido de la ciudad.	Thousands of people have fled the city.
q58n1n7mzx	[participio] fly	flown	supporting		reformat to bracket-tag convention + real example sentence (was: prose scaffolding + self-referential example)	Ella ha volado a Europa muchas veces.	She has flown to Europe many times.
e2vj5fksnk	[pasado] lose	lost	supporting		reformat to bracket-tag convention + real example sentence (was: prose scaffolding + self-referential example)	Perdió las llaves en el parque.	He lost his keys at the park.
jx4ejh8c5y	[participio] lose	lost	supporting		reformat to bracket-tag convention + real example sentence (was: prose scaffolding + self-referential example)	Ha perdido las llaves dos veces este mes.	He has lost his keys twice this month.
op7475igzu	[pasado] mean	meant	supporting		reformat to bracket-tag convention + real example sentence (was: prose scaffolding + self-referential example)	No quise decir eso, fue un error.	I didn't meant that, it was a mistake.
32syierhkp	[pasado] kneel	kneeled	reference		reformat to bracket-tag convention + real example sentence (was: prose scaffolding + self-referential example)	Se arrodilló para atarse los zapatos.	He kneeled down to tie his shoes.
lrlhtti1dj	[pasado] knit	knitted	reference		reformat to bracket-tag convention + real example sentence (was: prose scaffolding + self-referential example)	Tejió una bufanda para el invierno.	She knitted a scarf for the winter.
b1ncaq30tj	[pasado] mow	mowed	reference		reformat to bracket-tag convention + real example sentence (was: prose scaffolding + self-referential example)	Cortó el césped el domingo por la mañana.	He mowed the lawn on Sunday morning.
vc6r566gjh	[pasado] plead	pleaded	reference		reformat to bracket-tag convention + real example sentence (was: prose scaffolding + self-referential example)	Se declaró inocente ante el juez.	He pleaded not guilty before the judge.
m4t3vxqpl6	[participio] hurt	hurt	supporting		reformat to bracket-tag convention + real example sentence (was: prose scaffolding + self-referential example)	Se ha lastimado el tobillo otra vez.	He has hurt his ankle again.
4ntxn5h6iz	[pasado] knit	knit	reference		reformat to bracket-tag convention + real example sentence (was: prose scaffolding + self-referential example)	Tejió una bufanda para el invierno.	She knit a scarf for the winter.
udnhjgdfki	[participio] knit	knit	reference		reformat to bracket-tag convention + real example sentence (was: prose scaffolding + self-referential example)	Ha tejido tres bufandas este invierno.	She has knit three scarves this winter.
92ealprsbd	[pasado] let	let	supporting		reformat to bracket-tag convention + real example sentence (was: prose scaffolding + self-referential example)	Sus padres lo dejaron ir a la fiesta.	Her parents let her go to the party.
8c3jkl2q3o	[pasado] kneel	knelt	reference		reformat to bracket-tag convention + real example sentence (was: prose scaffolding + self-referential example)	Se arrodilló para atarse los zapatos.	He knelt down to tie his shoes.
4lh6kbhnv2	[participio] kneel	kneeled	reference		reformat to bracket-tag convention + real example sentence (was: prose scaffolding + self-referential example)	Se ha arrodillado ahí para rezar muchas veces.	He has kneeled there to pray many times.
7itawft3f4	[participio] kneel	knelt	reference		reformat to bracket-tag convention + real example sentence (was: prose scaffolding + self-referential example)	Se ha arrodillado ahí para rezar muchas veces.	He has knelt there to pray many times.
gwo4msr8kw	[participio] mean	meant	supporting		reformat to bracket-tag convention + real example sentence (was: prose scaffolding + self-referential example)	Siempre ha querido decir lo mejor.	He has always meant well.
yv0rgqk0rr	[participio] plead	pled	reference		reformat to bracket-tag convention + real example sentence (was: prose scaffolding + self-referential example)	Se ha declarado inocente en el juicio.	He has pled not guilty at the trial.
5tgfasmkqp	[pasado] plead	pled	reference		reformat to bracket-tag convention + real example sentence (was: prose scaffolding + self-referential example)	Se declaró inocente ante el juez.	He pled not guilty before the judge.
t4uldaqtrn	[participio] knit	knitted	reference		reformat to bracket-tag convention + real example sentence (was: prose scaffolding + self-referential example)	Ha tejido tres bufandas este invierno.	She has knitted three scarves this winter.
g3ofkktl63	[participio] mow	mown	reference		reformat to bracket-tag convention + real example sentence (was: prose scaffolding + self-referential example)	Ha cortado el césped todos los domingos.	He has mown the lawn every Sunday.
z0fa35yjx9	[participio] mow	mowed	reference		reformat to bracket-tag convention + real example sentence (was: prose scaffolding + self-referential example)	Ha cortado el césped todos los domingos.	He has mowed the lawn every Sunday.
dxb9jzinrq	[participio] let	let	supporting		reformat to bracket-tag convention + real example sentence (was: prose scaffolding + self-referential example)	Sus padres la han dejado salir antes.	Her parents have let her go out before.
8w2jqzvm13	[pasado] know	knew	supporting		reformat to bracket-tag convention + real example sentence (was: prose scaffolding + self-referential example)	Ella sabía la respuesta correcta.	She knew the right answer.
ddtalrf2sa	[pasado] meet	met	supporting		reformat to bracket-tag convention + real example sentence (was: prose scaffolding + self-referential example)	Nos conocimos en la universidad.	We met in college.
k3pvgd3wse	[participio] plead	pleaded	reference		reformat to bracket-tag convention + real example sentence (was: prose scaffolding + self-referential example)	Se ha declarado inocente en el juicio.	He has pleaded not guilty at the trial.
7j4xptyx41	[participio] meet	met	supporting		reformat to bracket-tag convention + real example sentence (was: prose scaffolding + self-referential example)	Nos hemos conocido antes, ¿verdad?	We have met before, haven't we?
hrbq6s2j6w	[pasado] leave	left	supporting		reformat to bracket-tag convention + real example sentence (was: prose scaffolding + self-referential example)	Se fue de la oficina temprano.	She left the office early.
ypd727s6hq	[participio] leave	left	supporting		reformat to bracket-tag convention + real example sentence (was: prose scaffolding + self-referential example)	Ella ya se ha ido de la oficina.	She has already left the office.
96jj8crcsn	[pasado] keep	kept	supporting		reformat to bracket-tag convention + real example sentence (was: prose scaffolding + self-referential example)	Guardó la carta como recuerdo.	She kept the letter as a keepsake.
rn03b9v8rd	[participio] keep	kept	supporting		reformat to bracket-tag convention + real example sentence (was: prose scaffolding + self-referential example)	Ha guardado esa carta durante años.	She has kept that letter for years.
m31kpazbri	[participio] know	known	supporting		reformat to bracket-tag convention + real example sentence (was: prose scaffolding + self-referential example)	Ella ha sabido la respuesta desde el principio.	She has known the answer from the start.
3n6i16wyag	[pasado] lend	lent	supporting		reformat to bracket-tag convention + real example sentence (was: prose scaffolding + self-referential example)	Le prestó dinero a su amigo.	He lent his friend some money.
5yfrmfazp0	[participio] lend	lent	supporting		reformat to bracket-tag convention + real example sentence (was: prose scaffolding + self-referential example)	Le ha prestado dinero varias veces.	He has lent his friend money several times.
lmc3z7ehft	[pasado] make	made	supporting		reformat to bracket-tag convention + real example sentence (was: prose scaffolding + self-referential example)	Hizo el desayuno para toda la familia.	She made breakfast for the whole family.
pekpg8dy8k	[participio] make	made	supporting		reformat to bracket-tag convention + real example sentence (was: prose scaffolding + self-referential example)	Ella ha hecho el desayuno toda la semana.	She has made breakfast all week.
rpgb8mpa5f	[pasado] pay	paid	supporting		reformat to bracket-tag convention + real example sentence (was: prose scaffolding + self-referential example)	Pagó la cuenta con tarjeta.	She paid the bill with a card.
mrzig8vrnw	[participio] pay	paid	supporting		reformat to bracket-tag convention + real example sentence (was: prose scaffolding + self-referential example)	Ha pagado esa cuenta a tiempo siempre.	She has always paid that bill on time.
ur7p71snqp	[participio] run	run	supporting		reformat to bracket-tag convention + real example sentence (was: prose scaffolding + self-referential example)	Ha corrido cinco kilómetros cada mañana.	He has run five kilometers every morning.
6xhxr8sb7k	[pasado] see	saw	supporting		reformat to bracket-tag convention + real example sentence (was: prose scaffolding + self-referential example)	Vi una película nueva anoche.	I saw a new movie last night.
fu4c8t7dei	[participio] see	seen	supporting		reformat to bracket-tag convention + real example sentence (was: prose scaffolding + self-referential example)	He visto esa película tres veces.	I have seen that movie three times.
59yagpqbix	[pasado] read	read	supporting		reformat to bracket-tag convention + real example sentence (was: prose scaffolding + self-referential example)	Leyó el periódico esta mañana.	She read the newspaper this morning.
ror87had0q	[participio] read	read	supporting		reformat to bracket-tag convention + real example sentence (was: prose scaffolding + self-referential example)	Ha leído ese libro tres veces.	She has read that book three times.
cij7k51kqk	[pasado] say	said	supporting		reformat to bracket-tag convention + real example sentence (was: prose scaffolding + self-referential example)	Ella dijo que llegaría tarde.	She said she would be late.
12lrm1b61l	[participio] say	said	supporting		reformat to bracket-tag convention + real example sentence (was: prose scaffolding + self-referential example)	Ella ha dicho lo mismo varias veces.	She has said the same thing several times.
oiferzi4zi	[pasado] run	ran	supporting		reformat to bracket-tag convention + real example sentence (was: prose scaffolding + self-referential example)	Corrió cinco kilómetros esta mañana.	He ran five kilometers this morning.
zui5vgopk6	[pasado] send	sent	supporting		reformat to bracket-tag convention + real example sentence (was: prose scaffolding + self-referential example)	Envió el paquete por correo.	She sent the package by mail.
mon6vzw35r	[participio] send	sent	supporting		reformat to bracket-tag convention + real example sentence (was: prose scaffolding + self-referential example)	Ha enviado el paquete por correo.	She has sent the package by mail.
tgo1val9xh	[participio] ride	ridden	supporting		reformat to bracket-tag convention + real example sentence (was: prose scaffolding + self-referential example)	Ha montado a caballo desde niña.	She has ridden horses since she was a child.
mpfyf2ovqk	[pasado] sell	sold	supporting		reformat to bracket-tag convention + real example sentence (was: prose scaffolding + self-referential example)	Vendió su carro viejo la semana pasada.	He sold his old car last week.
as3d3fjuw7	[participio] sell	sold	supporting		reformat to bracket-tag convention + real example sentence (was: prose scaffolding + self-referential example)	Ha vendido dos casas este año.	He has sold two houses this year.
l2oheg8sdo	[participio] shake	shaken	supporting		reformat to bracket-tag convention + real example sentence (was: prose scaffolding + self-referential example)	Le ha temblado la mano por los nervios.	His hand has shaken from nerves.
vd3nut7nkt	[pasado] put	put	supporting		reformat to bracket-tag convention + real example sentence (was: prose scaffolding + self-referential example)	Puso el libro sobre la mesa.	He put the book on the table.
smpiiw148l	[participio] put	put	supporting		reformat to bracket-tag convention + real example sentence (was: prose scaffolding + self-referential example)	Ha puesto sus libros ahí muchas veces.	He has put his books there many times.
8iwzc12hm2	[pasado] set	set	supporting		reformat to bracket-tag convention + real example sentence (was: prose scaffolding + self-referential example)	Puso la mesa antes de que llegaran los invitados.	She set the table before the guests arrived.
9lle2cpep8	[participio] set	set	supporting		reformat to bracket-tag convention + real example sentence (was: prose scaffolding + self-referential example)	Ha puesto la mesa para la cena.	She has set the table for dinner.
rexmxhv2ih	[pasado] rid	rid	reference		reformat to bracket-tag convention + real example sentence (was: prose scaffolding + self-referential example)	Se deshizo de la ropa vieja.	She rid herself of the old clothes.
awhxvvklkw	[participio] rid	rid	reference		reformat to bracket-tag convention + real example sentence (was: prose scaffolding + self-referential example)	Se ha deshecho de casi toda su ropa vieja.	She has rid herself of almost all her old clothes.
0v2x2ecjqe	[pasado] ride	rode	supporting		reformat to bracket-tag convention + real example sentence (was: prose scaffolding + self-referential example)	Montó a caballo por primera vez.	She rode a horse for the first time.
42qzrcv99x	[pasado] shake	shook	supporting		reformat to bracket-tag convention + real example sentence (was: prose scaffolding + self-referential example)	Le tembló la mano por los nervios.	His hand shook from nerves.
denchpjziw	[participio] show	shown	supporting		reformat to bracket-tag convention + real example sentence (was: prose scaffolding + self-referential example)	Ella ha mostrado su proyecto al equipo dos veces.	She has shown her project to the team twice.
sgfwcsau8u	[participio] show	showed	supporting		reformat to bracket-tag convention + real example sentence (was: prose scaffolding + self-referential example)	Ella ha mostrado su proyecto al equipo dos veces.	She has showed her project to the team twice.
p4y3ag42a9	[participio] speak	spoken	supporting		reformat to bracket-tag convention + real example sentence (was: prose scaffolding + self-referential example)	Ha hablado con el gerente sobre el problema.	She has spoken to the manager about the problem.
n093iw4nyk	[pasado] sing	sang	supporting		reformat to bracket-tag convention + real example sentence (was: prose scaffolding + self-referential example)	Cantó en el concierto de la escuela.	She sang at the school concert.
jt1vowte8p	[participio] sing	sung	supporting		reformat to bracket-tag convention + real example sentence (was: prose scaffolding + self-referential example)	Ha cantado en ese escenario antes.	She has sung on that stage before.
nntgjqr7v0	[pasado] sleep	slept	supporting		reformat to bracket-tag convention + real example sentence (was: prose scaffolding + self-referential example)	Durmió ocho horas anoche.	He slept eight hours last night.
gv0nkhlrgg	[participio] sleep	slept	supporting		reformat to bracket-tag convention + real example sentence (was: prose scaffolding + self-referential example)	Ha dormido bien esta semana.	He has slept well this week.
5wsjjs5o6u	[participio] sow	sown	reference		reformat to bracket-tag convention + real example sentence (was: prose scaffolding + self-referential example)	Ha sembrado esas semillas cada primavera.	She has sown those seeds every spring.
wh9yw9j5ya	[participio] sow	sowed	reference		reformat to bracket-tag convention + real example sentence (was: prose scaffolding + self-referential example)	Ha sembrado esas semillas cada primavera.	She has sowed those seeds every spring.
c0tgz8x0rs	[pasado] spend	spent	supporting		reformat to bracket-tag convention + real example sentence (was: prose scaffolding + self-referential example)	Gastó todo su dinero en el viaje.	She spent all her money on the trip.
zj8o7ga6sq	[participio] spend	spent	supporting		reformat to bracket-tag convention + real example sentence (was: prose scaffolding + self-referential example)	Ha gastado demasiado dinero este mes.	She has spent too much money this month.
5oxardz26e	[pasado] sow	sowed	reference		reformat to bracket-tag convention + real example sentence (was: prose scaffolding + self-referential example)	Sembró las semillas en primavera.	She sowed the seeds in spring.
qczwgbuzwe	[pasado] show	showed	supporting		reformat to bracket-tag convention + real example sentence (was: prose scaffolding + self-referential example)	Ella mostró su nuevo proyecto al equipo.	She showed her new project to the team.
fc2clq9pib	[pasado] shut	shut	supporting		reformat to bracket-tag convention + real example sentence (was: prose scaffolding + self-referential example)	Cerró la puerta con cuidado.	She shut the door carefully.
