ff3b4zlwi3	[el] singular	singular	reference	topic:masc-consonant-3	Subtopic split (size rule): gender:masculine consonant-ending nouns, chunked alphabetically.
6xxrjob54x	[el] túnel	tunnel	reference	topic:masc-consonant-3	Subtopic split (size rule): gender:masculine consonant-ending nouns, chunked alphabetically.
6i8zzmxcp2	[el] valor	courage	reference	topic:masc-consonant-3	Subtopic split (size rule): gender:masculine consonant-ending nouns, chunked alphabetically.
j0l3pcqdr1	[el] valor	value	reference	topic:masc-consonant-3	Subtopic split (size rule): gender:masculine consonant-ending nouns, chunked alphabetically.
hwpige4nqc	[el] viernes	Friday	supporting	topic:masc-consonant-3	Subtopic split (size rule): gender:masculine consonant-ending nouns, chunked alphabetically.
dx6vhe7r75	[el] padre	father	core	topic:masc-e	Subtopic split (size rule): gender:masculine -e ending.
za4fiubic9	[el] hombre	man	supporting	topic:masc-e	Subtopic split (size rule): gender:masculine -e ending.
gh92p4vhuj	[el] alcance	the reach	reference	topic:masc-e	Subtopic split (size rule): gender:masculine -e ending.
71n5lnu5e1	[el] alcance	the scope	reference	topic:masc-e	Subtopic split (size rule): gender:masculine -e ending.
bc6xmdzd27	[el] toque	a touch	reference	topic:masc-e	Subtopic split (size rule): gender:masculine -e ending.
ive1a0ziw4	[el] arte	art	reference	topic:masc-e	Subtopic split (size rule): gender:masculine -e ending.
i6a8ckszic	[el] elefante	elephant	reference	topic:masc-e	Subtopic split (size rule): gender:masculine -e ending.
bmcmt33w3k	[el] restaurante	restaurant	reference	topic:masc-e	Subtopic split (size rule): gender:masculine -e ending.
qrwxhzalwx	[el] lenguaje	language	reference	topic:masc-e	Subtopic split (size rule): gender:masculine -e ending.
70rg25atoe	[el] bloque	block	reference	topic:masc-e	Subtopic split (size rule): gender:masculine -e ending.
meaqtl8pnr	[el] cheque	check	reference	topic:masc-e	Subtopic split (size rule): gender:masculine -e ending.
8xqxz4bf9f	[el] ataque	attack	reference	topic:masc-e	Subtopic split (size rule): gender:masculine -e ending.
lod9t33ldz	[el] mensaje	message	reference	topic:masc-e	Subtopic split (size rule): gender:masculine -e ending.
2ji12md64i	[el] garaje	garage	reference	topic:masc-e	Subtopic split (size rule): gender:masculine -e ending.
ha6zwyi8pk	[el] parque	park	reference	topic:masc-e	Subtopic split (size rule): gender:masculine -e ending.
w2t6njopdt	[el] tanque	tank	reference	topic:masc-e	Subtopic split (size rule): gender:masculine -e ending.
vvx29t7wo5	[el] porcentaje	percentage	reference	topic:masc-e	Subtopic split (size rule): gender:masculine -e ending.
r2qjh18oon	[el] hombre	guy	reference	topic:masc-e	Subtopic split (size rule): gender:masculine -e ending.
26sqfogn1d	[el] hombre	male	reference	topic:masc-e	Subtopic split (size rule): gender:masculine -e ending.
7mjxt0orjk	[el] presente	the present	reference	topic:masc-e	Subtopic split (size rule): gender:masculine -e ending.
6xf273imwi	[el] problema	problem	supporting	topic:masc-exceptions	Subtopic split (size rule): gender:masculine irregular endings (exceptions to -o).
jz9ja639wb	[el] habla	speech	reference	topic:masc-exceptions	Subtopic split (size rule): gender:masculine irregular endings (exceptions to -o).
nkeko9z633	[el] ganador o la ganadora	the winner	reference	topic:masc-exceptions	Subtopic split (size rule): gender:masculine irregular endings (exceptions to -o).
ekmtzz5ms0	[el] trabajador o la trabajadora	a worker	reference	topic:masc-exceptions	Subtopic split (size rule): gender:masculine irregular endings (exceptions to -o).
5e48uv0rbs	[el] anagrama	anagram	reference	topic:masc-exceptions	Subtopic split (size rule): gender:masculine irregular endings (exceptions to -o).
x8bxhkeczd	[el] programa	program	reference	topic:masc-exceptions	Subtopic split (size rule): gender:masculine irregular endings (exceptions to -o).
tyay5014w3	[el] holograma	hologram	reference	topic:masc-exceptions	Subtopic split (size rule): gender:masculine irregular endings (exceptions to -o).
xkmwk6fexy	[el] teorema	theorem	reference	topic:masc-exceptions	Subtopic split (size rule): gender:masculine irregular endings (exceptions to -o).
mdyd02rnzc	[el] diagrama	diagram	reference	topic:masc-exceptions	Subtopic split (size rule): gender:masculine irregular endings (exceptions to -o).
3scyaehxzw	[el] telegrama	telegram	reference	topic:masc-exceptions	Subtopic split (size rule): gender:masculine irregular endings (exceptions to -o).
aw6dx0k65p	[el] sistema	system	reference	topic:masc-exceptions	Subtopic split (size rule): gender:masculine irregular endings (exceptions to -o).
rdjeqeilbf	[el] poema	poem	reference	topic:masc-exceptions	Subtopic split (size rule): gender:masculine irregular endings (exceptions to -o).
n6mjo511oi	papá	dad	supporting	topic:masc-exceptions	Subtopic split (size rule): gender:masculine irregular endings (exceptions to -o).
n5gllks2an	[el] poder (capacidad oficial)	authority	reference	topic:masc-exceptions	Subtopic split (size rule): gender:masculine irregular endings (exceptions to -o).
zdriia6k4w	[los] asuntos de actualidad	current affairs	reference	topic:masc-exceptions	Subtopic split (size rule): gender:masculine irregular endings (exceptions to -o).
pjffiupfcx	[la] abuela	grandmother	supporting	topic:fem-a-1	Subtopic split (size rule): gender:feminine (220) split by noun ending; -a is the dominant pattern, chunked alphabetically.
f0rd6stx7x	[la] abundancia	abundance	reference	topic:fem-a-1	Subtopic split (size rule): gender:feminine (220) split by noun ending; -a is the dominant pattern, chunked alphabetically.
q2kaxpwj2k	[la] agricultura	agriculture	reference	topic:fem-a-1	Subtopic split (size rule): gender:feminine (220) split by noun ending; -a is the dominant pattern, chunked alphabetically.
2fk5xrp2jk	[la] alianza	alliance	reference	topic:fem-a-1	Subtopic split (size rule): gender:feminine (220) split by noun ending; -a is the dominant pattern, chunked alphabetically.
nq73s5l3lz	[la] amiga	friend	supporting	topic:fem-a-1	Subtopic split (size rule): gender:feminine (220) split by noun ending; -a is the dominant pattern, chunked alphabetically.
fdp64mnbuv	[la] anatomía	anatomy	reference	topic:fem-a-1	Subtopic split (size rule): gender:feminine (220) split by noun ending; -a is the dominant pattern, chunked alphabetically.
f25nyizfkx	[la] apertura	the opening	reference	topic:fem-a-1	Subtopic split (size rule): gender:feminine (220) split by noun ending; -a is the dominant pattern, chunked alphabetically.
tcr2y280na	[la] arquitectura	architecture	reference	topic:fem-a-1	Subtopic split (size rule): gender:feminine (220) split by noun ending; -a is the dominant pattern, chunked alphabetically.
0bztz4k6hl	[la] ausencia	absence	reference	topic:fem-a-1	Subtopic split (size rule): gender:feminine (220) split by noun ending; -a is the dominant pattern, chunked alphabetically.
1cn8z1cn8h	[la] aventura	adventure	reference	topic:fem-a-1	Subtopic split (size rule): gender:feminine (220) split by noun ending; -a is the dominant pattern, chunked alphabetically.
pf2ish76f5	[la] balanza	balance	reference	topic:fem-a-1	Subtopic split (size rule): gender:feminine (220) split by noun ending; -a is the dominant pattern, chunked alphabetically.
6o8wv1ujtl	[la] bebida	the beverage	reference	topic:fem-a-1	Subtopic split (size rule): gender:feminine (220) split by noun ending; -a is the dominant pattern, chunked alphabetically.
i4altfzocy	[la] biografía	biography	reference	topic:fem-a-1	Subtopic split (size rule): gender:feminine (220) split by noun ending; -a is the dominant pattern, chunked alphabetically.
j3vufl2m47	[la] biología	biology	reference	topic:fem-a-1	Subtopic split (size rule): gender:feminine (220) split by noun ending; -a is the dominant pattern, chunked alphabetically.
1vuews27gh	[la] caída	the fall	reference	topic:fem-a-1	Subtopic split (size rule): gender:feminine (220) split by noun ending; -a is the dominant pattern, chunked alphabetically.
drrg6rj7ry	[la] caída	the decline	reference	topic:fem-a-1	Subtopic split (size rule): gender:feminine (220) split by noun ending; -a is the dominant pattern, chunked alphabetically.
7qrlb1fdkm	[la] captura	capture	reference	topic:fem-a-1	Subtopic split (size rule): gender:feminine (220) split by noun ending; -a is the dominant pattern, chunked alphabetically.
jerljir3i3	[la] casa	home	supporting	topic:fem-a-2	Subtopic split (size rule): gender:feminine (220) split by noun ending; -a is the dominant pattern, chunked alphabetically.
s9ci9wweoe	[la] ciencia	science	reference	topic:fem-a-2	Subtopic split (size rule): gender:feminine (220) split by noun ending; -a is the dominant pattern, chunked alphabetically.
kofhrlar9b	[la] circunstancia	circumstance	reference	topic:fem-a-2	Subtopic split (size rule): gender:feminine (220) split by noun ending; -a is the dominant pattern, chunked alphabetically.
aamqdep4ti	[la] comida	food	supporting	topic:fem-a-2	Subtopic split (size rule): gender:feminine (220) split by noun ending; -a is the dominant pattern, chunked alphabetically.
p7ouvs75tf	[la] comida	the meal	reference	topic:fem-a-2	Subtopic split (size rule): gender:feminine (220) split by noun ending; -a is the dominant pattern, chunked alphabetically.
i58gx9ufoe	[la] compañía	company	reference	topic:fem-a-2	Subtopic split (size rule): gender:feminine (220) split by noun ending; -a is the dominant pattern, chunked alphabetically.
2z1v0jn9n7	[la] conferencia	the lecture	reference	topic:fem-a-2	Subtopic split (size rule): gender:feminine (220) split by noun ending; -a is the dominant pattern, chunked alphabetically.
1s8k9i2k7r	[la] confianza	confidence	reference	topic:fem-a-2	Subtopic split (size rule): gender:feminine (220) split by noun ending; -a is the dominant pattern, chunked alphabetically.
y426oxqcyc	[la] consecuencia	consequence	reference	topic:fem-a-2	Subtopic split (size rule): gender:feminine (220) split by noun ending; -a is the dominant pattern, chunked alphabetically.
qelqjearnq	[la] consulta	the query	reference	topic:fem-a-2	Subtopic split (size rule): gender:feminine (220) split by noun ending; -a is the dominant pattern, chunked alphabetically.
qu672qzcw4	[la] consulta	the inquiry	reference	topic:fem-a-2	Subtopic split (size rule): gender:feminine (220) split by noun ending; -a is the dominant pattern, chunked alphabetically.
tzymzgnepe	[la] cosa	thing	supporting	topic:fem-a-2	Subtopic split (size rule): gender:feminine (220) split by noun ending; -a is the dominant pattern, chunked alphabetically.
u8ffmygjqi	[la] cosa	stuff	reference	topic:fem-a-2	Subtopic split (size rule): gender:feminine (220) split by noun ending; -a is the dominant pattern, chunked alphabetically.
w163e394kz	[la] cosa	matter	reference	topic:fem-a-2	Subtopic split (size rule): gender:feminine (220) split by noun ending; -a is the dominant pattern, chunked alphabetically.
7b45x2pc78	[la] creencia	the belief	reference	topic:fem-a-2	Subtopic split (size rule): gender:feminine (220) split by noun ending; -a is the dominant pattern, chunked alphabetically.
ev6a0etitd	[la] cuenta	the bill	supporting	topic:fem-a-2	Subtopic split (size rule): gender:feminine (220) split by noun ending; -a is the dominant pattern, chunked alphabetically.
16jugpou1c	[la] cuenta	the account	reference	topic:fem-a-2	Subtopic split (size rule): gender:feminine (220) split by noun ending; -a is the dominant pattern, chunked alphabetically.
oisusowok8	[la] cultura	culture	reference	topic:fem-a-3	Subtopic split (size rule): gender:feminine (220) split by noun ending; -a is the dominant pattern, chunked alphabetically.
4bskv8tvfe	[la] danza	dance	reference	topic:fem-a-3	Subtopic split (size rule): gender:feminine (220) split by noun ending; -a is the dominant pattern, chunked alphabetically.
pxa8yqnuhd	[la] democracia	democracy	reference	topic:fem-a-3	Subtopic split (size rule): gender:feminine (220) split by noun ending; -a is the dominant pattern, chunked alphabetically.
xb472n003b	[la] diferencia	difference	reference	topic:fem-a-3	Subtopic split (size rule): gender:feminine (220) split by noun ending; -a is the dominant pattern, chunked alphabetically.
ayau0sgeq7	[la] distancia	distance	reference	topic:fem-a-3	Subtopic split (size rule): gender:feminine (220) split by noun ending; -a is the dominant pattern, chunked alphabetically.
ziwsmwdplp	[la] economía	economy	reference	topic:fem-a-3	Subtopic split (size rule): gender:feminine (220) split by noun ending; -a is the dominant pattern, chunked alphabetically.
8ndkxjyr8a	[la] elegancia	elegance	reference	topic:fem-a-3	Subtopic split (size rule): gender:feminine (220) split by noun ending; -a is the dominant pattern, chunked alphabetically.
3jyvhogwhm	[la] empresa	company	reference	topic:fem-a-3	Subtopic split (size rule): gender:feminine (220) split by noun ending; -a is the dominant pattern, chunked alphabetically.
fthrcu4xvt	[la] energía	energy	reference	topic:fem-a-3	Subtopic split (size rule): gender:feminine (220) split by noun ending; -a is the dominant pattern, chunked alphabetically.
5mcu9ayadt	[la] escuela	school	supporting	topic:fem-a-3	Subtopic split (size rule): gender:feminine (220) split by noun ending; -a is the dominant pattern, chunked alphabetically.
01fx4rdiv4	[la] espera	the wait	reference	topic:fem-a-3	Subtopic split (size rule): gender:feminine (220) split by noun ending; -a is the dominant pattern, chunked alphabetically.
r6zqq82nx9	[la] esperanza	hope	reference	topic:fem-a-3	Subtopic split (size rule): gender:feminine (220) split by noun ending; -a is the dominant pattern, chunked alphabetically.
gcoihxt1nd	[la] esposa	wife	supporting	topic:fem-a-3	Subtopic split (size rule): gender:feminine (220) split by noun ending; -a is the dominant pattern, chunked alphabetically.
z8xm9uqiox	[la] esposa	spouse	reference	topic:fem-a-3	Subtopic split (size rule): gender:feminine (220) split by noun ending; -a is the dominant pattern, chunked alphabetically.
mbh0j4ycf9	[la] estrategia	strategy	reference	topic:fem-a-3	Subtopic split (size rule): gender:feminine (220) split by noun ending; -a is the dominant pattern, chunked alphabetically.
9fwc5wi7zq	[la] estructura	structure	reference	topic:fem-a-3	Subtopic split (size rule): gender:feminine (220) split by noun ending; -a is the dominant pattern, chunked alphabetically.
3e90ezzzgn	[la] ética	ethics	reference	topic:fem-a-3	Subtopic split (size rule): gender:feminine (220) split by noun ending; -a is the dominant pattern, chunked alphabetically.
drst4ar6kz	[la] evidencia	evidence	reference	topic:fem-a-4	Subtopic split (size rule): gender:feminine (220) split by noun ending; -a is the dominant pattern, chunked alphabetically.
n5fxf1nj7g	[la] excelencia	excellence	reference	topic:fem-a-4	Subtopic split (size rule): gender:feminine (220) split by noun ending; -a is the dominant pattern, chunked alphabetically.
1jnwnfapfk	[la] expectativa	an expectation	reference	topic:fem-a-4	Subtopic split (size rule): gender:feminine (220) split by noun ending; -a is the dominant pattern, chunked alphabetically.
cshtvn6kwm	[la] experiencia	experience	reference	topic:fem-a-4	Subtopic split (size rule): gender:feminine (220) split by noun ending; -a is the dominant pattern, chunked alphabetically.
f1n3f66q0x	[la] familia	relatives	reference	topic:fem-a-4	Subtopic split (size rule): gender:feminine (220) split by noun ending; -a is the dominant pattern, chunked alphabetically.
y3kxfgic1c	[la] familia	household	reference	topic:fem-a-4	Subtopic split (size rule): gender:feminine (220) split by noun ending; -a is the dominant pattern, chunked alphabetically.
116vm30sv8	[la] familia	family	supporting	topic:fem-a-4	Subtopic split (size rule): gender:feminine (220) split by noun ending; -a is the dominant pattern, chunked alphabetically.
t85d508oa1	[la] farmacia	pharmacy	reference	topic:fem-a-4	Subtopic split (size rule): gender:feminine (220) split by noun ending; -a is the dominant pattern, chunked alphabetically.
kqco74d77t	[la] filosofía	philosophy	reference	topic:fem-a-4	Subtopic split (size rule): gender:feminine (220) split by noun ending; -a is the dominant pattern, chunked alphabetically.
tb4pl8tpv6	[la] firma	firm	reference	topic:fem-a-4	Subtopic split (size rule): gender:feminine (220) split by noun ending; -a is the dominant pattern, chunked alphabetically.
0abs5n4aji	[la] física	physics	reference	topic:fem-a-4	Subtopic split (size rule): gender:feminine (220) split by noun ending; -a is the dominant pattern, chunked alphabetically.
l98q5snji8	[la] fotografía	photography	reference	topic:fem-a-4	Subtopic split (size rule): gender:feminine (220) split by noun ending; -a is the dominant pattern, chunked alphabetically.
ivazb37oky	[la] ganancia	profit	reference	topic:fem-a-4	Subtopic split (size rule): gender:feminine (220) split by noun ending; -a is the dominant pattern, chunked alphabetically.
tr7l0nrxpt	[la] geometría	geometry	reference	topic:fem-a-4	Subtopic split (size rule): gender:feminine (220) split by noun ending; -a is the dominant pattern, chunked alphabetically.
19ya004i8h	[la] hermana	sister	supporting	topic:fem-a-4	Subtopic split (size rule): gender:feminine (220) split by noun ending; -a is the dominant pattern, chunked alphabetically.
0l8y0chxte	[la] hermana	sibling	reference	topic:fem-a-4	Subtopic split (size rule): gender:feminine (220) split by noun ending; -a is the dominant pattern, chunked alphabetically.
m2t3colc1y	[la] hija	daughter	core	topic:fem-a-4	Subtopic split (size rule): gender:feminine (220) split by noun ending; -a is the dominant pattern, chunked alphabetically.
w33cmw6ad6	[la] historia	history	reference	topic:fem-a-5	Subtopic split (size rule): gender:feminine (220) split by noun ending; -a is the dominant pattern, chunked alphabetically.
3d0ts98lfb	[la] hora	time	supporting	topic:fem-a-5	Subtopic split (size rule): gender:feminine (220) split by noun ending; -a is the dominant pattern, chunked alphabetically.
dqtov5ojkf	[una] hora	an hour	supporting	topic:fem-a-5	Subtopic split (size rule): gender:feminine (220) split by noun ending; -a is the dominant pattern, chunked alphabetically.
i0y81776x6	[la] hora muerta	the slow period	reference	topic:fem-a-5	Subtopic split (size rule): gender:feminine (220) split by noun ending; -a is the dominant pattern, chunked alphabetically.
6zv7gcixac	[la] ignorancia	ignorance	reference	topic:fem-a-5	Subtopic split (size rule): gender:feminine (220) split by noun ending; -a is the dominant pattern, chunked alphabetically.
j6m2n8tuy3	[la] importancia	importance	reference	topic:fem-a-5	Subtopic split (size rule): gender:feminine (220) split by noun ending; -a is the dominant pattern, chunked alphabetically.
y80ap26ri1	[la] influencia	influence	reference	topic:fem-a-5	Subtopic split (size rule): gender:feminine (220) split by noun ending; -a is the dominant pattern, chunked alphabetically.
ldr4e40ll4	[la] instancia	instance	reference	topic:fem-a-5	Subtopic split (size rule): gender:feminine (220) split by noun ending; -a is the dominant pattern, chunked alphabetically.
zvx8c9mq5w	[la] inteligencia	intelligence	reference	topic:fem-a-5	Subtopic split (size rule): gender:feminine (220) split by noun ending; -a is the dominant pattern, chunked alphabetically.
vyhgywssz1	[la] lista	list	reference	topic:fem-a-5	Subtopic split (size rule): gender:feminine (220) split by noun ending; -a is the dominant pattern, chunked alphabetically.
54il000ix7	[la] literatura	literature	reference	topic:fem-a-5	Subtopic split (size rule): gender:feminine (220) split by noun ending; -a is the dominant pattern, chunked alphabetically.
hkwmzoq48t	[la] llamada	a call	reference	topic:fem-a-5	Subtopic split (size rule): gender:feminine (220) split by noun ending; -a is the dominant pattern, chunked alphabetically.
3q9ho91km6	[la] llegada	the arrival	reference	topic:fem-a-5	Subtopic split (size rule): gender:feminine (220) split by noun ending; -a is the dominant pattern, chunked alphabetically.
2ju934poqh	[la] memoria	memory	reference	topic:fem-a-5	Subtopic split (size rule): gender:feminine (220) split by noun ending; -a is the dominant pattern, chunked alphabetically.
lajv8m56q4	[la] mesa	table	supporting	topic:fem-a-5	Subtopic split (size rule): gender:feminine (220) split by noun ending; -a is the dominant pattern, chunked alphabetically.
0kp3n4tcx0	[la] mesa	board	reference	topic:fem-a-5	Subtopic split (size rule): gender:feminine (220) split by noun ending; -a is the dominant pattern, chunked alphabetically.
bmkvnwzmvw	[la] multa	a fine	reference	topic:fem-a-5	Subtopic split (size rule): gender:feminine (220) split by noun ending; -a is the dominant pattern, chunked alphabetically.
5cbtxjya9w	[la] niña	girl	supporting	topic:fem-a-6	Subtopic split (size rule): gender:feminine (220) split by noun ending; -a is the dominant pattern, chunked alphabetically.
829mnuv3af	[la] niña	child	reference	topic:fem-a-6	Subtopic split (size rule): gender:feminine (220) split by noun ending; -a is the dominant pattern, chunked alphabetically.
fb4v0olqo7	[la] niña	kid	reference	topic:fem-a-6	Subtopic split (size rule): gender:feminine (220) split by noun ending; -a is the dominant pattern, chunked alphabetically.
amig0ldofo	[la] novia	girlfriend	supporting	topic:fem-a-6	Subtopic split (size rule): gender:feminine (220) split by noun ending; -a is the dominant pattern, chunked alphabetically.
edcgr232an	[la] oficina	office	reference	topic:fem-a-6	Subtopic split (size rule): gender:feminine (220) split by noun ending; -a is the dominant pattern, chunked alphabetically.
wy3zgc5fm8	[la] paciencia	patience	reference	topic:fem-a-6	Subtopic split (size rule): gender:feminine (220) split by noun ending; -a is the dominant pattern, chunked alphabetically.
epafqviovk	[la] parada	the stop	reference	topic:fem-a-6	Subtopic split (size rule): gender:feminine (220) split by noun ending; -a is the dominant pattern, chunked alphabetically.
d9y1w0dh2h	[la] película	movie	supporting	topic:fem-a-6	Subtopic split (size rule): gender:feminine (220) split by noun ending; -a is the dominant pattern, chunked alphabetically.
0rvw4dkalt	[la] película	film	reference	topic:fem-a-6	Subtopic split (size rule): gender:feminine (220) split by noun ending; -a is the dominant pattern, chunked alphabetically.
frwznw3neu	[la] pérdida	the loss	reference	topic:fem-a-6	Subtopic split (size rule): gender:feminine (220) split by noun ending; -a is the dominant pattern, chunked alphabetically.
j48zuk79f7	[la] persona	person	supporting	topic:fem-a-6	Subtopic split (size rule): gender:feminine (220) split by noun ending; -a is the dominant pattern, chunked alphabetically.
ofcx4vhmey	[la] plaza	plaza	reference	topic:fem-a-6	Subtopic split (size rule): gender:feminine (220) split by noun ending; -a is the dominant pattern, chunked alphabetically.
cai8r18zg7	[la] preferencia	preference	reference	topic:fem-a-6	Subtopic split (size rule): gender:feminine (220) split by noun ending; -a is the dominant pattern, chunked alphabetically.
ee35uotwjg	[la] pregunta	the question	supporting	topic:fem-a-6	Subtopic split (size rule): gender:feminine (220) split by noun ending; -a is the dominant pattern, chunked alphabetically.
ttkskn92b3	[la] presencia	presence	reference	topic:fem-a-6	Subtopic split (size rule): gender:feminine (220) split by noun ending; -a is the dominant pattern, chunked alphabetically.
7supxyfj1b	[la] prima	cousin	supporting	topic:fem-a-6	Subtopic split (size rule): gender:feminine (220) split by noun ending; -a is the dominant pattern, chunked alphabetically.
034exn35er	[la] psicología	psychology	reference	topic:fem-a-6	Subtopic split (size rule): gender:feminine (220) split by noun ending; -a is the dominant pattern, chunked alphabetically.
byraq79ac6	[la] relevancia	relevance	reference	topic:fem-a-7	Subtopic split (size rule): gender:feminine (220) split by noun ending; -a is the dominant pattern, chunked alphabetically.
g1yh4vj4da	[la] reserva	booking	reference	topic:fem-a-7	Subtopic split (size rule): gender:feminine (220) split by noun ending; -a is the dominant pattern, chunked alphabetically.
wjxfz4hww7	[la] reserva	reserve	reference	topic:fem-a-7	Subtopic split (size rule): gender:feminine (220) split by noun ending; -a is the dominant pattern, chunked alphabetically.
ja9mynizmv	[la] respuesta	answer	supporting	topic:fem-a-7	Subtopic split (size rule): gender:feminine (220) split by noun ending; -a is the dominant pattern, chunked alphabetically.
4h3zre0pgl	[la] respuesta	response	reference	topic:fem-a-7	Subtopic split (size rule): gender:feminine (220) split by noun ending; -a is the dominant pattern, chunked alphabetically.
tgg4f3gsz3	[la] respuesta	reply	reference	topic:fem-a-7	Subtopic split (size rule): gender:feminine (220) split by noun ending; -a is the dominant pattern, chunked alphabetically.
we4uinxfyx	[la] sabiduría	wisdom	reference	topic:fem-a-7	Subtopic split (size rule): gender:feminine (220) split by noun ending; -a is the dominant pattern, chunked alphabetically.
ab3fpexagc	[la] salida	exit	supporting	topic:fem-a-7	Subtopic split (size rule): gender:feminine (220) split by noun ending; -a is the dominant pattern, chunked alphabetically.
4hc7hecq4n	[la] salida	way out	reference	topic:fem-a-7	Subtopic split (size rule): gender:feminine (220) split by noun ending; -a is the dominant pattern, chunked alphabetically.
6saunfdsa0	[la] semejanza	resemblance	reference	topic:fem-a-7	Subtopic split (size rule): gender:feminine (220) split by noun ending; -a is the dominant pattern, chunked alphabetically.
oqgvl7r1yh	[la] sobrina	niece	reference	topic:fem-a-7	Subtopic split (size rule): gender:feminine (220) split by noun ending; -a is the dominant pattern, chunked alphabetically.
4iu89gjrym	[la] tarea	homework	supporting	topic:fem-a-7	Subtopic split (size rule): gender:feminine (220) split by noun ending; -a is the dominant pattern, chunked alphabetically.
npor8v0zk5	[la] tecnología	technology	reference	topic:fem-a-7	Subtopic split (size rule): gender:feminine (220) split by noun ending; -a is the dominant pattern, chunked alphabetically.
e4r4z7w8s5	[la] teología	theology	reference	topic:fem-a-7	Subtopic split (size rule): gender:feminine (220) split by noun ending; -a is the dominant pattern, chunked alphabetically.
4fjhpc3lqp	[la] teoría	theory	reference	topic:fem-a-7	Subtopic split (size rule): gender:feminine (220) split by noun ending; -a is the dominant pattern, chunked alphabetically.
15ct5oid4t	[la] terapia	therapy	reference	topic:fem-a-7	Subtopic split (size rule): gender:feminine (220) split by noun ending; -a is the dominant pattern, chunked alphabetically.
b6kbo6zieu	[la] tía	aunt	supporting	topic:fem-a-7	Subtopic split (size rule): gender:feminine (220) split by noun ending; -a is the dominant pattern, chunked alphabetically.
ikrf0t6hcc	[la] tienda	store	supporting	topic:fem-a-8	Subtopic split (size rule): gender:feminine (220) split by noun ending; -a is the dominant pattern, chunked alphabetically.
zu6i0ca94w	[la] tolerancia	tolerance	reference	topic:fem-a-8	Subtopic split (size rule): gender:feminine (220) split by noun ending; -a is the dominant pattern, chunked alphabetically.
s1emq6fii2	[la] venganza	vengeance	reference	topic:fem-a-8	Subtopic split (size rule): gender:feminine (220) split by noun ending; -a is the dominant pattern, chunked alphabetically.
r1xmdoudgw	[la] venida	the coming	reference	topic:fem-a-8	Subtopic split (size rule): gender:feminine (220) split by noun ending; -a is the dominant pattern, chunked alphabetically.
nltc1o2iyg	[la] victoria	victory	reference	topic:fem-a-8	Subtopic split (size rule): gender:feminine (220) split by noun ending; -a is the dominant pattern, chunked alphabetically.
x8tys64sra	[la] vigilancia	vigilance	reference	topic:fem-a-8	Subtopic split (size rule): gender:feminine (220) split by noun ending; -a is the dominant pattern, chunked alphabetically.
98z915a6a3	[la] vista	sight	reference	topic:fem-a-8	Subtopic split (size rule): gender:feminine (220) split by noun ending; -a is the dominant pattern, chunked alphabetically.
lqnox1evi8	[la] vista	a view	reference	topic:fem-a-8	Subtopic split (size rule): gender:feminine (220) split by noun ending; -a is the dominant pattern, chunked alphabetically.
jgm4rn50k0	[la] vuelta	the return	reference	topic:fem-a-8	Subtopic split (size rule): gender:feminine (220) split by noun ending; -a is the dominant pattern, chunked alphabetically.
zkvpk7tgr8	[la] acción	action	reference	topic:fem-abstract-suffix-1	Subtopic split (size rule): gender:feminine abstract-suffix nouns (-dad/-ción/-sión), chunked alphabetically.
eqn1fdvots	[la] actividad	activity	reference	topic:fem-abstract-suffix-1	Subtopic split (size rule): gender:feminine abstract-suffix nouns (-dad/-ción/-sión), chunked alphabetically.
2skg15ncs8	[la] calidad	quality	reference	topic:fem-abstract-suffix-1	Subtopic split (size rule): gender:feminine abstract-suffix nouns (-dad/-ción/-sión), chunked alphabetically.
m0woso3bh0	[la] ciudad	city	supporting	topic:fem-abstract-suffix-1	Subtopic split (size rule): gender:feminine abstract-suffix nouns (-dad/-ción/-sión), chunked alphabetically.
7dlt5fqvf2	[la] comunicación	communication	reference	topic:fem-abstract-suffix-1	Subtopic split (size rule): gender:feminine abstract-suffix nouns (-dad/-ción/-sión), chunked alphabetically.
o8ol2ar9h7	[la] comunidad	community	reference	topic:fem-abstract-suffix-1	Subtopic split (size rule): gender:feminine abstract-suffix nouns (-dad/-ción/-sión), chunked alphabetically.
gse61poi2m	[la] conclusión	conclusion	reference	topic:fem-abstract-suffix-1	Subtopic split (size rule): gender:feminine abstract-suffix nouns (-dad/-ción/-sión), chunked alphabetically.
auz2fftxbw	[la] confusión	confusion	reference	topic:fem-abstract-suffix-1	Subtopic split (size rule): gender:feminine abstract-suffix nouns (-dad/-ción/-sión), chunked alphabetically.
1gw35vc6y0	[la] decisión	decision	reference	topic:fem-abstract-suffix-1	Subtopic split (size rule): gender:feminine abstract-suffix nouns (-dad/-ción/-sión), chunked alphabetically.
iswcllbips	[la] dirección	address	supporting	topic:fem-abstract-suffix-1	Subtopic split (size rule): gender:feminine abstract-suffix nouns (-dad/-ción/-sión), chunked alphabetically.
btcf40lgg6	[la] dirección	direction	reference	topic:fem-abstract-suffix-1	Subtopic split (size rule): gender:feminine abstract-suffix nouns (-dad/-ción/-sión), chunked alphabetically.
ykf0k0dtb0	[la] discusión	discussion	reference	topic:fem-abstract-suffix-1	Subtopic split (size rule): gender:feminine abstract-suffix nouns (-dad/-ción/-sión), chunked alphabetically.
1amptqkvwv	[la] disponibilidad	availability	reference	topic:fem-abstract-suffix-1	Subtopic split (size rule): gender:feminine abstract-suffix nouns (-dad/-ción/-sión), chunked alphabetically.
